n_threads,tamanho_entrada,t_io,t_processamento,t_total
32,4096,2.640153,3.227712,5.867865
32,4096,0.903570,3.229191,4.132761
32,4096,2.792034,3.206855,5.998889
32,4096,1.060167,3.170938,4.231105
32,4096,0.925297,3.253255,4.178552
32,8192,3.975271,14.751197,18.726469
32,8192,3.692298,12.776714,16.469012
32,8192,3.691896,14.452757,18.144654
32,8192,3.884728,14.259767,18.144495
32,8192,3.836501,12.990030,16.826530
32,8192,3.875434,14.038328,17.913762
32,8192,3.975006,13.044023,17.019029
32,8192,3.963843,13.376179,17.340022
32,8192,9.008330,13.291322,22.299652
32,8192,3.626809,13.182495,16.809304
