n_threads,tamanho_entrada,t_io,t_processamento,t_total
8,32,0.000092,0.000953,0.001045
8,32,0.000094,0.011928,0.012022
8,32,0.000121,0.000972,0.001093
8,32,0.000098,0.002930,0.003028
8,32,0.000095,0.011939,0.012033
8,32,0.000092,0.003751,0.003843
8,32,0.000091,0.007395,0.007485
8,32,0.000104,0.006145,0.006249
8,32,0.000097,0.003118,0.003215
8,64,0.000261,0.008570,0.008831
8,64,0.000246,0.013129,0.013375
8,64,0.000249,0.007258,0.007507
8,64,0.000248,0.011297,0.011545
8,64,0.000257,0.012773,0.013031
8,64,0.000250,0.012251,0.012501
8,64,0.000248,0.009554,0.009802
8,64,0.000268,0.011961,0.012229
8,64,0.000260,0.005785,0.006045
8,64,0.000243,0.012034,0.012278
8,128,0.000968,0.016462,0.017430
8,128,0.000973,0.007345,0.008317
8,128,0.000902,0.016540,0.017442
8,128,0.000944,0.007206,0.008150
8,128,0.000988,0.004679,0.005667
8,128,0.000948,0.016934,0.017882
8,128,0.000908,0.007357,0.008265
8,128,0.000979,0.007200,0.008180
8,128,0.001006,0.012815,0.013821
8,128,0.000959,0.017493,0.018452
8,256,0.003985,0.019821,0.023806
8,256,0.003670,0.019594,0.023264
8,256,0.003829,0.018643,0.022472
8,256,0.003981,0.026925,0.030906
8,256,0.003845,0.027856,0.031702
8,256,0.003800,0.021800,0.025600
8,256,0.004530,0.020310,0.024840
8,256,0.004011,0.022516,0.026527
8,256,0.003594,0.017705,0.021300
8,256,0.003788,0.022945,0.026734
8,512,0.014058,0.067729,0.081787
8,512,0.014441,0.064121,0.078562
8,512,0.015005,0.067126,0.082131
8,512,0.014303,0.065753,0.080056
8,512,0.013742,0.067051,0.080793
8,512,0.015444,0.068552,0.083995
8,512,0.013638,0.067173,0.080812
8,512,0.014167,0.066313,0.080480
8,512,0.014793,0.069223,0.084016
8,512,0.014149,0.063619,0.077769
8,1024,0.054082,0.246207,0.300288
8,1024,0.055197,0.248516,0.303713
8,1024,0.053663,0.245240,0.298903
8,1024,0.055743,0.243281,0.299025
8,1024,0.056749,0.250634,0.307383
8,1024,0.055577,0.249523,0.305099
8,1024,0.053382,0.247168,0.300550
8,1024,0.055939,0.245209,0.301148
8,1024,0.056005,0.244798,0.300803
8,1024,0.058371,0.246266,0.304637
8,2048,0.230086,0.992423,1.222509
8,2048,0.245487,0.998281,1.243767
8,2048,0.260683,1.034567,1.295250
8,2048,0.257976,1.075584,1.333560
8,2048,0.266858,1.133279,1.400137
8,2048,0.261228,1.132119,1.393347
